iso3_o;iso3_d;ln_trade;ln_dist;comlang;col_dep_ever;pop_o;pop_d;ln_gdp_o;ln_gdp_d;gdpcap_o;gdpcap_d;gatt_o;gatt_d;wto_o;wto_d;eu_o;eu_d;rta;entry_cost_o;entry_cost_d;entry_proc_o;entry_proc_d;entry_time_o;entry_time_d;entry_tp_o;entry_tp_d;AD_initations_o;AD_measures_o;AD_initations_d;AD_measures_d
BRA;DNK;6,535874692;9,25260213;0;0;205962,112;5683,483;21,31307972;19,52364296;8,757;53,015;1;1;1;1;0;1;0;4,8;0,2;11;4;83;3;94;7;23;31;11;10
BRA;ESP;8,212629804;9,034769577;0;0;205962,112;46447,697;21,31307972;20,89969966;8,757;25,684;1;1;1;1;0;1;0;4,8;5,2;11;7;83;14;94;21;23;31;11;10
BRA;EST;3,16393589;9,329617225;0;0;205962,112;1315,407;21,31307972;16,92726749;8,757;17,075;1;0;1;1;0;1;0;4,8;1,3;11;3;83;3,5;94;6,5;23;31;11;10
BRA;FIN;6,380349903;9,333977616;0;0;205962,112;5479,531;21,31307972;19,26380572;8,757;42,405;1;1;1;1;0;1;0;4,8;1;11;3;83;14;94;17;23;31;11;10
BRA;FRA;8,429434209;9,149358824;0;0;205962,112;66624,069;21,31307972;21,61262183;8,757;36,527;1;1;1;1;0;1;0;4,8;0,8;11;5;83;4;94;9;23;31;11;10
BRA;GBR;7,96642626;9,159227061;0;0;205962,112;65128,86;21,31307972;21,77446876;8,757;43,93;1;1;1;1;0;1;0;4,8;0,1;11;4;83;4,5;94;8,5;23;31;11;10
BRA;GRC;3,978153477;9,213936199;0;0;205962,112;10820,883;21,31307972;19,08779287;8,757;18,008;1;1;1;1;0;1;0;4,8;2,2;11;5;83;13;94;18;23;31;11;10
BRA;HRV;2,206423911;9,206938693;0;0;205962,112;4203,604;21,31307972;17,70070355;8,757;11,58;1;0;1;1;0;1;0;4,8;3,4;11;8;83;12;94;20;23;31;11;10
BRA;HUN;6,064804649;9,236716445;0;0;205962,112;9843,028;21,31307972;18,61719448;8,757;12,366;1;1;1;1;0;1;0;4,8;7,5;11;6;83;7;94;13;23;31;11;10
BRA;IND;8,407648104;9,577860731;0;0;205962,112;1309053,955;21,31307972;21,47078333;8,757;1,613;1;1;1;1;0;0;1;4,8;14,3;11;13;83;28;94;41;23;31;30;38
BRA;IRL;6,279999776;9,148296443;0;0;205962,112;4676,835;21,31307972;19,46348427;8,757;60,664;1;1;1;1;0;1;0;4,8;0,2;11;4;83;6;94;10;23;31;11;10
BRA;LTU;3,100962001;9,310308233;0;0;205962,112;2904,91;21,31307972;17,53884032;8,757;14,252;1;0;1;1;0;1;0;4,8;0,6;11;4;83;5,5;94;9,5;23;31;11;10
BRA;LUX;4,571516666;9,176102177;0;0;205962,112;569,604;21,31307972;17,87678498;8,757;101,91;1;1;1;1;0;1;0;4,8;2;11;5;83;16,5;94;21,5;23;31;11;10
BRA;LVA;3,526899497;9,315043211;0;0;205962,112;1977,527;21,31307972;17,11231128;8,757;13,667;1;0;1;1;0;1;0;4,8;1,5;11;4;83;5,5;94;9,5;23;31;11;10
BRA;MLT;3,031642079;9,129501506;0;0;205962,112;431,874;21,31307972;16,14639217;8,757;23,819;1;1;1;1;0;1;0;4,8;14,1;11;10;83;28;94;38;23;31;11;10
BRA;NLD;7,856170718;9,191241137;0;0;205962,112;16939,922;21,31307972;20,43600775;8,757;44,293;1;1;1;1;0;1;0;4,8;4,6;11;4;83;4;94;8;23;31;11;10
BRA;NZL;4,069017284;9,34040352;0;0;205962,112;4595,7;21,31307972;18,98351662;8,757;38,202;1;1;1;1;0;0;0;4,8;0,3;11;1;83;0,5;94;1,5;23;31;0;0
BRA;PHL;5,57511005;9,819914567;0;0;205962,112;101716,362;21,31307972;19,49491183;8,757;2,878;1;1;1;1;0;0;1;4,8;16,1;11;16;83;29;94;45;23;31;0;1
BRA;POL;6,318975278;9,27507503;0;0;205962,112;37986,412;21,31307972;19,98373287;8,757;12,566;1;1;1;1;0;1;0;4,8;12,2;11;4;83;37;94;41;23;31;11;10
BRA;PRT;6,741688619;8,981636641;1;1;205962,112;10358,076;21,31307972;19,10922884;8,757;19,22;1;1;1;1;0;1;0;4,8;2,2;11;5;83;4,5;94;9,5;23;31;11;10
BRA;RUS;7,765376362;9,377561066;0;0;205962,112;144096,863;21,31307972;21,03505396;8,757;9,479;1;0;1;1;0;0;0;4,8;1,1;11;4;83;10,5;94;14,5;23;31;1;5
BRA;SVK;4,821292707;9,229354551;0;0;205962,112;5423,801;21,31307972;18,2844897;8,757;16,09;1;1;1;1;0;1;0;4,8;1,5;11;6;83;11,5;94;17,5;23;31;11;10
BRA;SVN;4,181904239;9,199451907;0;0;205962,112;2063,531;21,31307972;17,57150448;8,757;20,73;1;1;1;1;0;1;0;4,8;0;11;4;83;7,5;94;11,5;23;31;11;10
BRA;SWE;7,090019532;9,299829003;0;0;205962,112;9799,186;21,31307972;20,02147006;8,757;50,585;1;1;1;1;0;1;0;4,8;0,5;11;3;83;7;94;10;23;31;11;10
BRA;TUR;6,401612824;9,267737296;0;0;205962,112;78271,469;21,31307972;20,57172602;8,757;10,98;1;1;1;1;0;0;1;4,8;16,6;11;8;83;7,5;94;15,5;23;31;16;7
BRA;UKR;4,20494132;9,319664442;0;0;205962,112;45154,03;21,31307972;18,32671025;8,757;2,016;1;0;1;1;0;0;0;4,8;0,6;11;4;83;7;94;11;23;31;2;1
BRA;USA;10,24070771;8,948235984;0;0;205962,112;320896,606;21,31307972;23,61567153;8,757;56,207;1;1;1;1;0;0;0;4,8;1,1;11;6;83;5,6;94;11,6;23;31;42;14
BRA;ZAF;6,51856558;8,757015909;0;0;205962,112;55011,978;21,31307972;19,57569419;8,757;5,77;1;1;1;1;0;0;0;4,8;0,3;11;7;83;46;94;53;23;31;0;5
CAN;ARG;7,288203043;9,101652549;0;0;35848,61;43417,767;21,1633305;20,18662907;43,316;13,467;1;1;1;1;0;0;0;0,4;9,7;2;14;1,5;25;3,5;39;3;13;6;11
CAN;AUS;7,164872749;9,654170571;1;0;35848,61;23789,337;21,1633305;21,01994469;43,316;56,554;1;1;1;1;0;0;0;0,4;0,7;2;3;1,5;2,5;3,5;5,5;3;13;10;10
CAN;AUT;7,153736587;8,842537744;0;0;35848,61;8633,169;21,1633305;19,74766926;43,316;43,665;1;1;1;1;0;1;0;0,4;0,3;2;8;1,5;22;3,5;30;3;13;11;10
CAN;BEL;7,405913911;8,704756652;1;0;35848,61;11274,196;21,1633305;19,93578889;43,316;40,357;1;1;1;1;0;1;0;0,4;5;2;3;1,5;4;3,5;7;3;13;11;10
CAN;BGR;4,61310904;8,952834775;0;0;35848,61;7177,991;21,1633305;17,73150801;43,316;6,993;1;0;1;1;0;1;0;0,4;1,4;2;6;1,5;25;3,5;31;3;13;11;10
CAN;BLR;3,318580987;8,876016207;0;0;35848,61;9489,616;21,1633305;17,84895043;43,316;5,949;1;0;1;0;0;0;0;0,4;0,9;2;5;1,5;5;3,5;10;3;13;0;0
CAN;BRA;7,978192589;9,010834365;0;0;35848,61;205962,112;21,1633305;21,31307972;43,316;8,757;1;1;1;1;0;0;0;0,4;4,8;2;11;1,5;83;3,5;94;3;13;23;31
CAN;CHE;8,168422122;8,770395148;1;0;35848,61;8282,396;21,1633305;20,32396657;43,316;80,99;1;1;1;1;0;0;1;0,4;2,3;2;6;1,5;10;3,5;16;3;13;0;0
CAN;CHN;10,84608473;9,268450588;0;0;35848,61;1371219,971;21,1633305;23,12702255;43,316;8,069;1;0;1;1;0;0;0;0,4;0,7;2;11;1,5;31,4;3,5;42,4;3;13;11;5
CAN;CYP;1,118627965;9,097771382;0;0;35848,61;1160,985;21,1633305;16,78899426;43,316;16,848;1;1;1;1;0;1;0;0,4;12,5;2;6;1,5;8;3,5;14;3;13;11;10
CAN;CZE;6,106573947;8,808032475;0;0;35848,61;10546,059;21,1633305;19,03671118;43,316;17,557;1;1;1;1;0;1;0;0,4;6,7;2;8;1,5;15;3,5;23;3;13;11;10
CAN;DEU;9,505318291;8,725922799;0;0;35848,61;81686,607;21,1633305;21,93627761;43,316;41,177;1;1;1;1;0;1;0;0,4;2;2;9;1,5;10,5;3,5;19,5;3;13;11;10
CAN;DNK;6,67767895;8,741492075;0;0;35848,61;5683,483;21,1633305;19,52364296;43,316;53,015;1;1;1;1;0;1;0;0,4;0,2;2;4;1,5;3;3,5;7;3;13;11;10
CAN;ESP;7,512770687;8,706241738;0;0;35848,61;46447,697;21,1633305;20,89969966;43,316;25,684;1;1;1;1;0;1;0;0,4;5,2;2;7;1,5;14;3,5;21;3;13;11;10
CAN;EST;4,431311177;8,801742763;0;0;35848,61;1315,407;21,1633305;16,92726749;43,316;17,075;1;0;1;1;0;1;0;0,4;1,3;2;3;1,5;3,5;3,5;6,5;3;13;11;10
CAN;FIN;6,619520344;8,796462677;0;0;35848,61;5479,531;21,1633305;19,26380572;43,316;42,405;1;1;1;1;0;1;0;0,4;1;2;3;1,5;14;3,5;17;3;13;11;10
CAN;FRA;8,55503869;8,700288615;1;1;35848,61;66624,069;21,1633305;21,61262183;43,316;36,527;1;1;1;1;0;1;0;0,4;0,8;2;5;1,5;4;3,5;9;3;13;11;10
CAN;GBR;8,853953456;8,650980276;1;0;35848,61;65128,86;21,1633305;21,77446876;43,316;43,93;1;1;1;1;0;1;0;0,4;0,1;2;4;1,5;4,5;3,5;8,5;3;13;11;10
CAN;GRC;5,1510414;9,000027159;0;0;35848,61;10820,883;21,1633305;19,08779287;43,316;18,008;1;1;1;1;0;1;0;0,4;2,2;2;5;1,5;13;3,5;18;3;13;11;10
CAN;HRV;3,736210054;8,861600859;0;0;35848,61;4203,604;21,1633305;17,70070355;43,316;11,58;1;0;1;1;0;1;0;0,4;3,4;2;8;1,5;12;3,5;20;3;13;11;10
CAN;HUN;6,170994962;8,872228071;0;0;35848,61;9843,028;21,1633305;18,61719448;43,316;12,366;1;1;1;1;0;1;0;0,4;7,5;2;6;1,5;7;3,5;13;3;13;11;10
CAN;IND;8,032068803;9,362514099;1;0;35848,61;1309053,955;21,1633305;21,47078333;43,316;1,613;1;1;1;1;0;0;0;0,4;14,3;2;13;1,5;28;3,5;41;3;13;30;38
CAN;IRL;7,178229486;8,56724903;1;0;35848,61;4676,835;21,1633305;19,46348427;43,316;60,664;1;1;1;1;0;1;0;0,4;0,2;2;4;1,5;6;3,5;10;3;13;11;10
CAN;LTU;5,215621881;8,852172171;0;0;35848,61;2904,91;21,1633305;17,53884032;43,316;14,252;1;0;1;1;0;1;0;0,4;0,6;2;4;1,5;5,5;3,5;9,5;3;13;11;10
CAN;LUX;4,972624691;8,733848379;1;0;35848,61;569,604;21,1633305;17,87678498;43,316;101,91;1;1;1;1;0;1;0;0,4;2;2;5;1,5;16,5;3,5;21,5;3;13;11;10
CAN;LVA;3,528807792;8,821193445;0;0;35848,61;1977,527;21,1633305;17,11231128;43,316;13,667;1;0;1;1;0;1;0;0,4;1,5;2;4;1,5;5,5;3,5;9,5;3;13;11;10
CAN;MLT;3,780540826;8,940634554;1;0;35848,61;431,874;21,1633305;16,14639217;43,316;23,819;1;1;1;1;0;1;0;0,4;14,1;2;10;1,5;28;3,5;38;3;13;11;10
CAN;NLD;7,892413156;8,697552658;0;0;35848,61;16939,922;21,1633305;20,43600775;43,316;44,293;1;1;1;1;0;1;0;0,4;4,6;2;4;1,5;4;3,5;8;3;13;11;10
CAN;NZL;6,280288921;9,568597514;1;0;35848,61;4595,7;21,1633305;18,98351662;43,316;38,202;1;1;1;1;0;0;0;0,4;0,3;2;1;1,5;0,5;3,5;1,5;3;13;0;0
CAN;PHL;7,012559367;9,489953705;1;0;35848,61;101716,362;21,1633305;19,49491183;43,316;2,878;1;1;1;1;0;0;0;0,4;16,1;2;16;1,5;29;3,5;45;3;13;0;1
CAN;POL;7,228875617;8,843021265;0;0;35848,61;37986,412;21,1633305;19,98373287;43,316;12,566;1;1;1;1;0;1;0;0,4;12,2;2;4;1,5;37;3,5;41;3;13;11;10
CAN;PRT;6,18321703;8,653611288;0;0;35848,61;10358,076;21,1633305;19,10922884;43,316;19,22;1;1;1;1;0;1;0;0,4;2,2;2;5;1,5;4,5;3,5;9,5;3;13;11;10
CAN;RUS;6,698573271;8,922060921;0;0;35848,61;144096,863;21,1633305;21,03505396;43,316;9,479;1;0;1;1;0;0;0;0,4;1,1;2;4;1,5;10,5;3,5;14,5;3;13;1;5
CAN;SVK;5,70724315;8,849938778;0;0;35848,61;5423,801;21,1633305;18,2844897;43,316;16,09;1;1;1;1;0;1;0;0,4;1,5;2;6;1,5;11,5;3,5;17,5;3;13;11;10
CAN;SVN;4,72204545;8,845977955;0;0;35848,61;2063,531;21,1633305;17,57150448;43,316;20,73;1;1;1;1;0;1;0;0,4;0;2;4;1,5;7,5;3,5;11,5;3;13;11;10
